203;411;"{""name"":""Espinosa Crema Connecticut No. 5"",""artikul_number"":""511"",""price_per_piece"":""1050"",""pieces"":""20"",""package_price"":""210.00"",""status"":""active"",""state"":""new""}";"2020-11-27 11:04:56";511;511;10.07.2019
204;412;"{""name"":""Espinosa Crema Connecticut Rabito"",""artikul_number"":""512"",""price_per_piece"":""470"",""pieces"":""20"",""package_price"":""94.00"",""status"":""active"",""state"":""new""}";"2020-11-27 11:06:24";512;512;10.07.2019
205;413;"{""name"":""Espinosa Murcielago Robusto BP"",""artikul_number"":""513"",""price_per_piece"":""960"",""pieces"":""20"",""package_price"":""192.00"",""status"":""active"",""state"":""new""}";"2020-11-27 11:06:43";513;513;10.07.2019
206;414;"{""name"":""Espinosa Murcielago Toro BP"",""artikul_number"":""514"",""price_per_piece"":""980"",""pieces"":""20"",""package_price"":""196.00"",""status"":""active"",""state"":""new""}";"2020-11-27 11:07:11";514;514;10.07.2019
207;415;"{""name"":""Espinosa Murcielago Rabito Round"",""artikul_number"":""515"",""price_per_piece"":""970"",""pieces"":""20"",""package_price"":""194.00"",""status"":""active"",""state"":""new""}";"2020-11-27 11:07:53";515;515;10.07.2019
208;416;"{""name"":""Espinosa Murcielago Lancero BP"",""artikul_number"":""516"",""price_per_piece"":""1130"",""pieces"":""20"",""package_price"":""226.00"",""status"":""active"",""state"":""new""}";"2020-11-27 11:09:44";516;516;10.07.2019
209;417;"{""name"":""Espinosa Limited Releases La 6 Provincias"",""artikul_number"":""517"",""price_per_piece"":""1860"",""pieces"":""20"",""package_price"":""372.00"",""status"":""active"",""state"":""new""}";"2020-11-27 11:10:46";517;517;10.07.2019
210;418;"{""name"":""Espinosa Limited Releases Las 6 Provincias"",""artikul_number"":""518"",""price_per_piece"":""1860"",""pieces"":""10"",""package_price"":""186.00"",""status"":""active"",""state"":""new""}";"2020-11-27 11:12:00";518;518;10.07.2019
211;417;"{""name"":""Espinosa Limited Releases Las 6 Provincias"",""artikul_number"":""517"",""price_per_piece"":""1860"",""pieces"":""20"",""package_price"":""372.00"",""status"":""active"",""state"":""new""}";"2020-11-27 11:12:33";517;517;10.07.2019
212;419;"{""name"":""Espinosa Limited Releases Warhead Series"",""artikul_number"":""519"",""price_per_piece"":""2250"",""pieces"":""5"",""package_price"":""112.50"",""status"":""active"",""state"":""new""}";"2020-11-27 11:13:56";519;519;10.07.2019
213;383;"{""name"":""DBL Cigar Baseball Bat Natural"",""artikul_number"":""483"",""price_per_piece"":""2310"",""pieces"":""1"",""package_price"":""23.10"",""status"":""active"",""state"":""new""}";"2020-11-27 11:35:30";483;483;09.07.2019
214;382;"{""name"":""DBL American Football Cigars"",""artikul_number"":""482"",""price_per_piece"":""950"",""pieces"":""2"",""package_price"":""19.00"",""status"":""active"",""state"":""new""}";"2020-11-27 11:36:34";482;482;05.07.2019
215;378;"{""name"":""Mombacho Casa Favilli Robusto"",""artikul_number"":""478"",""price_per_piece"":""1050"",""pieces"":""12"",""package_price"":""126.00"",""status"":""active"",""state"":""new""}";"2020-11-27 11:37:36";478;478;13.06.2019
216;381;"{""name"":""Mombacho Cosecha 2014"",""artikul_number"":""481"",""price_per_piece"":""2800"",""pieces"":""10"",""package_price"":""280.00"",""status"":""active"",""state"":""new""}";"2020-11-27 11:39:37";481;481;13.06.2019
217;138;"{""name"":""Mombacho Tierra Volcan Grande"",""artikul_number"":""150"",""price_per_piece"":""1160"",""pieces"":""12"",""package_price"":""139.20"",""status"":""active"",""state"":""new""}";"2020-11-27 11:41:04";150;150;05.06.2019
218;140;"{""name"":""Mombacho Tierra Volcan Clasico"",""artikul_number"":""152"",""price_per_piece"":""920"",""pieces"":""12"",""package_price"":""110.40"",""status"":""active"",""state"":""new""}";"2020-11-27 11:42:38";152;152;05.06.2019
219;141;"{""name"":""Mombacho Tierra Volcan Corto"",""artikul_number"":""153"",""price_per_piece"":""850"",""pieces"":""12"",""package_price"":""102.00"",""status"":""active"",""state"":""new""}";"2020-11-27 11:44:36";153;153;05.06.2019
220;142;"{""name"":""Mombacho Liga Maestro Double Robusto"",""artikul_number"":""154"",""price_per_piece"":""1180"",""pieces"":""12"",""package_price"":""141.60"",""status"":""active"",""state"":""new""}";"2020-11-27 11:45:21";154;154;05.06.2019
221;143;"{""name"":""Mombacho Liga Maestro Novillo"",""artikul_number"":""155"",""price_per_piece"":""1120"",""pieces"":""12"",""package_price"":""134.40"",""status"":""active"",""state"":""new""}";"2020-11-27 11:45:51";155;155;05.06.2019
222;380;"{""name"":""Mombacho Casa Favilli Torpedo"",""artikul_number"":""480"",""price_per_piece"":""1180"",""pieces"":""12"",""package_price"":""141.60"",""status"":""active"",""state"":""new""}";"2020-11-27 11:47:40";480;480;05.06.2019
223;381;"{""name"":""Mombacho Cosecha 2014"",""artikul_number"":""481"",""price_per_piece"":""2800"",""pieces"":""12"",""package_price"":""336.00"",""status"":""active"",""state"":""new""}";"2020-11-27 11:49:14";481;481;05.06.2019
224;205;"{""name"":""La Sirena - La Sirena Original Box Pressed Lancero"",""artikul_number"":""217"",""price_per_piece"":""995"",""pieces"":""10"",""package_price"":""99.50"",""status"":""active"",""state"":""new""}";"2020-11-27 12:01:17";217;217;06.05.2019
225;207;"{""name"":""La Sirena - La Sirena Original Robusto"",""artikul_number"":""219"",""price_per_piece"":""1060"",""pieces"":""10"",""package_price"":""106.00"",""status"":""active"",""state"":""new""}";"2020-11-27 12:01:49";219;219;06.05.2019
226;209;"{""name"":""La Sirena - La Sirena Original Belicoso"",""artikul_number"":""221"",""price_per_piece"":""1095"",""pieces"":""10"",""package_price"":""109.50"",""status"":""active"",""state"":""new""}";"2020-11-27 12:02:11";221;221;06.05.2019
227;373;"{""name"":""ADVentura The Conqueror Marinero Robusto"",""artikul_number"":""473"",""price_per_piece"":""1050"",""pieces"":""20"",""package_price"":""210.00"",""status"":""active"",""state"":""new""}";"2020-11-27 12:02:53";473;473;14.11.2018
228;374;"{""name"":""ADVentura The Conqueror Ca\u00f1onero Gordo Plus"",""artikul_number"":""474"",""price_per_piece"":""1450"",""pieces"":""20"",""package_price"":""290.00"",""status"":""active"",""state"":""new""}";"2020-11-27 12:03:23";474;474;14.11.2018
229;375;"{""name"":""ADVentura The Conqueror Marinero Robusto Bundle"",""artikul_number"":""475"",""price_per_piece"":""1050"",""pieces"":""20"",""package_price"":""210.00"",""status"":""active"",""state"":""new""}";"2020-11-27 12:03:37";475;475;14.11.2018
230;376;"{""name"":""ADVentura The Conqueror Ca\u00f1onero Gordo Plus Bundle"",""artikul_number"":""476"",""price_per_piece"":""1450"",""pieces"":""20"",""package_price"":""290.00"",""status"":""active"",""state"":""new""}";"2020-11-27 12:04:02";476;476;14.11.2018
231;377;"{""name"":""ADVentura EL LOCO La Viuda Piramid"",""artikul_number"":""477"",""price_per_piece"":""1240"",""pieces"":""18"",""package_price"":""223.20"",""status"":""active"",""state"":""new""}";"2020-11-27 12:04:27";477;477;14.11.2018
232;250;"{""name"":""ADVentura The Explorer Short Robusto"",""artikul_number"":""263"",""price_per_piece"":""950"",""pieces"":""19"",""package_price"":""180.50"",""status"":""active"",""state"":""new""}";"2020-11-27 12:08:17";263;263;14.11.2018
233;251;"{""name"":""ADVentura The Explorer Robusto Grande"",""artikul_number"":""264"",""price_per_piece"":""1050"",""pieces"":""19"",""package_price"":""199.50"",""status"":""active"",""state"":""new""}";"2020-11-27 12:08:46";264;264;14.11.2018
234;252;"{""name"":""ADVentura The Explorer Corona Gorda"",""artikul_number"":""265"",""price_per_piece"":""980"",""pieces"":""19"",""package_price"":""186.20"",""status"":""active"",""state"":""new""}";"2020-11-27 12:09:07";265;265;14.11.2018
235;253;"{""name"":""ADVentura The Explorer Torpedo"",""artikul_number"":""266"",""price_per_piece"":""1050"",""pieces"":""19"",""package_price"":""199.50"",""status"":""active"",""state"":""new""}";"2020-11-27 12:09:42";266;266;14.11.2018
236;254;"{""name"":""ADVentura The Explorer Gordo"",""artikul_number"":""267"",""price_per_piece"":""1180"",""pieces"":""19"",""package_price"":""224.20"",""status"":""active"",""state"":""new""}";"2020-11-27 12:10:20";267;267;14.11.2018
237;255;"{""name"":""ADVentura The Explorer Gran Toro box pressed"",""artikul_number"":""268"",""price_per_piece"":""1110"",""pieces"":""18"",""package_price"":""199.80"",""status"":""active"",""state"":""new""}";"2020-11-27 12:10:47";268;268;14.11.2018
238;256;"{""name"":""ADVentura The Explorer Short Robusto Bundle"",""artikul_number"":""269"",""price_per_piece"":""950"",""pieces"":""20"",""package_price"":""190.00"",""status"":""active"",""state"":""new""}";"2020-11-27 12:12:18";269;269;14.11.2018
239;257;"{""name"":""ADVentura The Explorer Robusto Grande Bundle"",""artikul_number"":""270"",""price_per_piece"":""1050"",""pieces"":""20"",""package_price"":""210.00"",""status"":""active"",""state"":""new""}";"2020-11-27 12:13:07";270;270;14.11.2018
240;258;"{""name"":""ADVentura The Explorer Corona Gorda Bundle"",""artikul_number"":""271"",""price_per_piece"":""980"",""pieces"":""20"",""package_price"":""196.00"",""status"":""active"",""state"":""new""}";"2020-11-27 12:13:27";271;271;14.11.2018
241;259;"{""name"":""ADVentura The Explorer Torpedo Bundle"",""artikul_number"":""272"",""price_per_piece"":""1050"",""pieces"":""20"",""package_price"":""210.00"",""status"":""active"",""state"":""new""}";"2020-11-27 12:13:47";272;272;14.11.2018
242;260;"{""name"":""ADVentura The Explorer Gordo Bundle"",""artikul_number"":""273"",""price_per_piece"":""1180"",""pieces"":""20"",""package_price"":""236.00"",""status"":""active"",""state"":""new""}";"2020-11-27 12:14:00";273;273;14.11.2018
243;261;"{""name"":""ADVentura The Explorer Gran Toro box pressed Bundle"",""artikul_number"":""274"",""price_per_piece"":""1110"",""pieces"":""20"",""package_price"":""222.00"",""status"":""active"",""state"":""new""}";"2020-11-27 12:14:16";274;274;14.11.2018
244;262;"{""name"":""ADVentura The Navigator Magellan Robusto"",""artikul_number"":""275"",""price_per_piece"":""970"",""pieces"":""21"",""package_price"":""203.70"",""status"":""active"",""state"":""new""}";"2020-11-27 12:14:54";275;275;14.11.2018
245;263;"{""name"":""ADVentura The Navigator Vespucci Robusto"",""artikul_number"":""276"",""price_per_piece"":""970"",""pieces"":""21"",""package_price"":""203.70"",""status"":""active"",""state"":""new""}";"2020-11-27 12:15:16";276;276;14.11.2018
246;264;"{""name"":""ADVentura The Navigator Vasco da Gama Pyramid"",""artikul_number"":""277"",""price_per_piece"":""970"",""pieces"":""21"",""package_price"":""203.70"",""status"":""active"",""state"":""new""}";"2020-11-27 12:15:33";277;277;14.11.2018
247;265;"{""name"":""ADVentura The Navigator Columbus Gordo"",""artikul_number"":""278"",""price_per_piece"":""1070"",""pieces"":""21"",""package_price"":""224.70"",""status"":""active"",""state"":""new""}";"2020-11-27 12:16:09";278;278;14.11.2018
248;266;"{""name"":""ADVentura The Navigator Magellan Robusto Bundle"",""artikul_number"":""279"",""price_per_piece"":""970"",""pieces"":""20"",""package_price"":""194.00"",""status"":""active"",""state"":""new""}";"2020-11-27 12:16:33";279;279;14.11.2018
249;267;"{""name"":""ADVentura The Navigator Vespucci Robusto Bundle"",""artikul_number"":""280"",""price_per_piece"":""970"",""pieces"":""20"",""package_price"":""194.00"",""status"":""active"",""state"":""new""}";"2020-11-27 12:17:12";280;280;14.11.2018
250;268;"{""name"":""ADVentura The Navigator Vasco da Gama Pyramid Bundle"",""artikul_number"":""281"",""price_per_piece"":""970"",""pieces"":""20"",""package_price"":""194.00"",""status"":""active"",""state"":""new""}";"2020-11-27 12:17:23";281;281;14.11.2018
251;269;"{""name"":""ADVentura The Navigator Columbus Gordo Bundle"",""artikul_number"":""282"",""price_per_piece"":""1070"",""pieces"":""20"",""package_price"":""214.00"",""status"":""active"",""state"":""new""}";"2020-11-27 12:17:37";282;282;14.11.2018
252;270;"{""name"":""ADVentura EL LOCO El Viudo Robusto"",""artikul_number"":""283"",""price_per_piece"":""1130"",""pieces"":""18"",""package_price"":""203.40"",""status"":""active"",""state"":""new""}";"2020-11-27 12:17:50";283;283;14.11.2018
253;272;"{""name"":""Kolumbus K-Azul Piramide LE"",""artikul_number"":""285"",""price_per_piece"":""460"",""pieces"":""8"",""package_price"":""36.80"",""status"":""active"",""state"":""new""}";"2020-11-27 12:18:55";285;285;28.09.2018
254;273;"{""name"":""Kolumbus K-Azul Robusto LE"",""artikul_number"":""286"",""price_per_piece"":""430"",""pieces"":""8"",""package_price"":""34.40"",""status"":""active"",""state"":""new""}";"2020-11-27 12:20:13";286;286;28.09.2018
255;274;"{""name"":""Kolumbus K-Azul Robustito LE"",""artikul_number"":""287"",""price_per_piece"":""415"",""pieces"":""8"",""package_price"":""33.20"",""status"":""active"",""state"":""new""}";"2020-11-27 12:20:43";287;287;28.09.2018
256;275;"{""name"":""Kolumbus K-Rojo Piramide LE"",""artikul_number"":""288"",""price_per_piece"":""475"",""pieces"":""8"",""package_price"":""38.00"",""status"":""active"",""state"":""new""}";"2020-11-27 12:20:59";288;288;28.09.2018
257;276;"{""name"":""Kolumbus K-Rojo Robusto LE"",""artikul_number"":""289"",""price_per_piece"":""440"",""pieces"":""8"",""package_price"":""35.20"",""status"":""active"",""state"":""new""}";"2020-11-27 12:21:16";289;289;28.09.2018
258;277;"{""name"":""Kolumbus K-Rojo Robustito LE"",""artikul_number"":""290"",""price_per_piece"":""430"",""pieces"":""8"",""package_price"":""34.40"",""status"":""active"",""state"":""new""}";"2020-11-27 12:21:35";290;290;28.09.2018
259;278;"{""name"":""Kolumbus K-Negro Piramide LE"",""artikul_number"":""291"",""price_per_piece"":""485"",""pieces"":""8"",""package_price"":""38.80"",""status"":""active"",""state"":""new""}";"2020-11-27 12:21:51";291;291;28.09.2018
260;279;"{""name"":""Kolumbus K-Negro Robusto LE"",""artikul_number"":""292"",""price_per_piece"":""450"",""pieces"":""8"",""package_price"":""36.00"",""status"":""active"",""state"":""new""}";"2020-11-27 12:22:05";292;292;28.09.2018
261;280;"{""name"":""Kolumbus K-Negro Robustito LE"",""artikul_number"":""293"",""price_per_piece"":""440"",""pieces"":""8"",""package_price"":""35.20"",""status"":""active"",""state"":""new""}";"2020-11-27 12:22:19";293;293;28.09.2018
262;127;"{""name"":""Brun del R\u00e9 1787 Libertad"",""artikul_number"":""139"",""price_per_piece"":""1080"",""pieces"":""10"",""package_price"":""108.00"",""status"":""active"",""state"":""new""}";"2020-11-30 08:50:18";139;139;28.09.2018
263;127;"{""name"":""Brun del R\u00e9 1787 Libertad"",""artikul_number"":""139"",""price_per_piece"":""1080"",""pieces"":""10"",""package_price"":""324.00"",""status"":""active"",""state"":""new""}";"2020-11-30 08:53:14";139;139;18.09.2018
264;128;"{""name"":""Brun del R\u00e9 1638 Episodio 2 Limited Edition"",""artikul_number"":""140"",""price_per_piece"":""1020"",""pieces"":""10"",""package_price"":""102.00"",""status"":""active"",""state"":""new""}";"2020-11-30 08:56:46";140;140;18.09.2018
265;129;"{""name"":""Brun del R\u00e9 Piccolo Limited Edition"",""artikul_number"":""141"",""price_per_piece"":""420"",""pieces"":""10"",""package_price"":""42.00"",""status"":""active"",""state"":""new""}";"2020-11-30 08:57:05";141;141;18.09.2018
266;344;"{""name"":""Brun del R\u00e9 Premium Churchill"",""artikul_number"":""444"",""price_per_piece"":""850"",""pieces"":""25"",""package_price"":""212.50"",""status"":""active"",""state"":""new""}";"2020-11-30 08:57:42";444;444;18.09.2018
267;345;"{""name"":""Brun del R\u00e9 Premium Churchill"",""artikul_number"":""445"",""price_per_piece"":""850"",""pieces"":""5"",""package_price"":""42.50"",""status"":""active"",""state"":""new""}";"2020-11-30 08:58:04";445;445;18.09.2018
268;346;"{""name"":""Brun del R\u00e9 Premium Corona"",""artikul_number"":""446"",""price_per_piece"":""720"",""pieces"":""25"",""package_price"":""180.00"",""status"":""active"",""state"":""new""}";"2020-11-30 08:58:33";446;446;18.09.2018
269;347;"{""name"":""Brun del R\u00e9 Premium Corona"",""artikul_number"":""447"",""price_per_piece"":""720"",""pieces"":""5"",""package_price"":""36.00"",""status"":""active"",""state"":""new""}";"2020-11-30 08:58:46";447;447;18.09.2018
270;348;"{""name"":""Brun del R\u00e9 Premium Robusto"",""artikul_number"":""448"",""price_per_piece"":""740"",""pieces"":""5"",""package_price"":""37.00"",""status"":""active"",""state"":""new""}";"2020-11-30 08:59:00";448;448;18.09.2018
271;349;"{""name"":""Brun del R\u00e9 Premium Supremo"",""artikul_number"":""449"",""price_per_piece"":""950"",""pieces"":""5"",""package_price"":""47.50"",""status"":""active"",""state"":""new""}";"2020-11-30 08:59:15";449;449;18.09.2018
272;350;"{""name"":""Brun del R\u00e9 Premium Torpedo"",""artikul_number"":""450"",""price_per_piece"":""820"",""pieces"":""25"",""package_price"":""205.00"",""status"":""active"",""state"":""new""}";"2020-11-30 08:59:55";450;450;18.09.2018
273;351;"{""name"":""Brun del R\u00e9 Premium Torpedo"",""artikul_number"":""451"",""price_per_piece"":""820"",""pieces"":""5"",""package_price"":""41.00"",""status"":""active"",""state"":""new""}";"2020-11-30 09:00:42";451;451;18.09.2018
274;352;"{""name"":""Brun del R\u00e9 Premium Robusto Inmenso"",""artikul_number"":""452"",""price_per_piece"":""650"",""pieces"":""10"",""package_price"":""65.00"",""status"":""active"",""state"":""new""}";"2020-11-30 09:01:10";452;452;18.09.2018
275;353;"{""name"":""Brun del R\u00e9 Gold Corona"",""artikul_number"":""453"",""price_per_piece"":""780"",""pieces"":""25"",""package_price"":""195.00"",""status"":""active"",""state"":""new""}";"2020-11-30 09:01:26";453;453;18.09.2018
276;354;"{""name"":""Brun del R\u00e9 Gold Corona"",""artikul_number"":""454"",""price_per_piece"":""780"",""pieces"":""5"",""package_price"":""39.00"",""status"":""active"",""state"":""new""}";"2020-11-30 09:01:39";454;454;18.09.2018
277;355;"{""name"":""Brun del R\u00e9 Gold Perfecto"",""artikul_number"":""455"",""price_per_piece"":""940"",""pieces"":""25"",""package_price"":""235.00"",""status"":""active"",""state"":""new""}";"2020-11-30 09:01:56";455;455;18.09.2018
278;356;"{""name"":""Brun del R\u00e9 Gold Robusto"",""artikul_number"":""456"",""price_per_piece"":""840"",""pieces"":""25"",""package_price"":""210.00"",""status"":""active"",""state"":""new""}";"2020-11-30 09:02:11";456;456;18.09.2018
279;357;"{""name"":""Brun del R\u00e9 Gold Robusto"",""artikul_number"":""457"",""price_per_piece"":""840"",""pieces"":""5"",""package_price"":""42.00"",""status"":""active"",""state"":""new""}";"2020-11-30 09:02:26";457;457;18.09.2018
280;358;"{""name"":""Brun del R\u00e9 Gold Torpedo"",""artikul_number"":""458"",""price_per_piece"":""890"",""pieces"":""25"",""package_price"":""222.50"",""status"":""active"",""state"":""new""}";"2020-11-30 09:02:40";458;458;18.09.2018
281;359;"{""name"":""Brun del R\u00e9 Gold Torpedo"",""artikul_number"":""459"",""price_per_piece"":""890"",""pieces"":""5"",""package_price"":""44.50"",""status"":""active"",""state"":""new""}";"2020-11-30 09:03:07";459;459;18.09.2018
282;360;"{""name"":""Brun del R\u00e9 Gold Gran Toro"",""artikul_number"":""460"",""price_per_piece"":""840"",""pieces"":""8"",""package_price"":""67.20"",""status"":""active"",""state"":""new""}";"2020-11-30 09:04:56";460;460;18.09.2018
283;361;"{""name"":""Brun del R\u00e9 Colonial Corona"",""artikul_number"":""461"",""price_per_piece"":""840"",""pieces"":""25"",""package_price"":""210.00"",""status"":""active"",""state"":""new""}";"2020-11-30 09:05:44";461;461;18.09.2018
284;362;"{""name"":""Brun del R\u00e9 Colonial Corona"",""artikul_number"":""462"",""price_per_piece"":""840"",""pieces"":""5"",""package_price"":""42.00"",""status"":""active"",""state"":""new""}";"2020-11-30 09:05:58";462;462;18.09.2018
285;363;"{""name"":""Brun del R\u00e9 Colonial Robusto"",""artikul_number"":""463"",""price_per_piece"":""950"",""pieces"":""5"",""package_price"":""47.50"",""status"":""active"",""state"":""new""}";"2020-11-30 09:06:12";463;463;18.09.2018
286;364;"{""name"":""Brun del R\u00e9 1787 Libertad"",""artikul_number"":""464"",""price_per_piece"":""1080"",""pieces"":""30"",""package_price"":""324.00"",""status"":""active"",""state"":""new""}";"2020-11-30 09:06:30";464;464;18.09.2018
287;365;"{""name"":""Brun del R\u00e9 1638 Episodio 2 Limited Edition"",""artikul_number"":""465"",""price_per_piece"":""1020"",""pieces"":""30"",""package_price"":""306.00"",""status"":""active"",""state"":""new""}";"2020-11-30 09:06:57";465;465;18.09.2018
288;366;"{""name"":""Brun del R\u00e9 Piccolo Limited Edition"",""artikul_number"":""466"",""price_per_piece"":""410"",""pieces"":""50"",""package_price"":""205.00"",""status"":""active"",""state"":""new""}";"2020-11-30 09:07:46";466;466;18.09.2018
289;367;"{""name"":""Brun del R\u00e9 Piccolo Gold"",""artikul_number"":""467"",""price_per_piece"":""350"",""pieces"":""50"",""package_price"":""175.00"",""status"":""active"",""state"":""new""}";"2020-11-30 09:08:40";467;467;18.09.2018
290;368;"{""name"":""Brun del R\u00e9 Piccolo Gold"",""artikul_number"":""468"",""price_per_piece"":""360"",""pieces"":""10"",""package_price"":""36.00"",""status"":""active"",""state"":""new""}";"2020-11-30 09:09:03";468;468;18.09.2018
291;369;"{""name"":""Brun del R\u00e9 Piccolo Black"",""artikul_number"":""469"",""price_per_piece"":""380"",""pieces"":""50"",""package_price"":""190.00"",""status"":""active"",""state"":""new""}";"2020-11-30 09:10:05";469;469;18.09.2018
292;370;"{""name"":""Brun del R\u00e9 Piccolo Black"",""artikul_number"":""470"",""price_per_piece"":""390"",""pieces"":""10"",""package_price"":""39.00"",""status"":""active"",""state"":""new""}";"2020-11-30 09:10:52";470;470;18.09.2018
293;371;"{""name"":""Brun del R\u00e9 Culebra Grande Clara"",""artikul_number"":""471"",""price_per_piece"":""400"",""pieces"":""6"",""package_price"":""24.00"",""status"":""active"",""state"":""new""}";"2020-11-30 09:11:07";471;471;18.09.2018
294;372;"{""name"":""Brun del R\u00e9 Culebra Grande Oscura"",""artikul_number"":""472"",""price_per_piece"":""400"",""pieces"":""6"",""package_price"":""24.00"",""status"":""active"",""state"":""new""}";"2020-11-30 09:11:17";472;472;18.09.2018
295;229;"{""name"":""Brun del R\u00e9 Premium Robusto"",""artikul_number"":""241"",""price_per_piece"":""740"",""pieces"":""25"",""package_price"":""185.00"",""status"":""active"",""state"":""new""}";"2020-11-30 09:11:45";241;241;18.09.2018
296;231;"{""name"":""Brun del R\u00e9 Premium Supremo"",""artikul_number"":""243"",""price_per_piece"":""950"",""pieces"":""10"",""package_price"":""95.00"",""status"":""active"",""state"":""new""}";"2020-11-30 09:12:04";243;243;18.09.2018
297;232;"{""name"":""Brun del R\u00e9 Premium Robusto Inmenso"",""artikul_number"":""244"",""price_per_piece"":""650"",""pieces"":""52"",""package_price"":""338.00"",""status"":""active"",""state"":""new""}";"2020-11-30 09:12:18";244;244;18.09.2018
298;234;"{""name"":""Brun del R\u00e9 Gold Gran Toro"",""artikul_number"":""246"",""price_per_piece"":""820"",""pieces"":""52"",""package_price"":""426.40"",""status"":""active"",""state"":""new""}";"2020-11-30 09:13:05";246;246;18.09.2018
299;236;"{""name"":""Brun del R\u00e9 Gold Robusto Inmenso"",""artikul_number"":""248"",""price_per_piece"":""540"",""pieces"":""10"",""package_price"":""54.00"",""status"":""active"",""state"":""new""}";"2020-11-30 09:13:54";248;248;18.09.2018
300;237;"{""name"":""Brun del R\u00e9 Gold Torpedo Inmenso"",""artikul_number"":""249"",""price_per_piece"":""550"",""pieces"":""10"",""package_price"":""55.00"",""status"":""active"",""state"":""new""}";"2020-11-30 09:14:12";249;249;18.09.2018
301;238;"{""name"":""Brun del R\u00e9 Colonial Robusto"",""artikul_number"":""250"",""price_per_piece"":""950"",""pieces"":""25"",""package_price"":""237.50"",""status"":""active"",""state"":""new""}";"2020-11-30 09:14:26";250;250;18.09.2018
302;239;"{""name"":""Brun del R\u00e9 1787 Rain Forest"",""artikul_number"":""251"",""price_per_piece"":""660"",""pieces"":""10"",""package_price"":""66.00"",""status"":""active"",""state"":""new""}";"2020-11-30 09:14:36";251;251;18.09.2018
303;245;"{""name"":""Brun del R\u00e9 Minis Clasicos"",""artikul_number"":""257"",""price_per_piece"":""120"",""pieces"":""10"",""package_price"":""12.00"",""status"":""active"",""state"":""new""}";"2020-11-30 09:14:51";257;257;18.09.2018
304;246;"{""name"":""Brun del R\u00e9 Minis Vaina"",""artikul_number"":""258"",""price_per_piece"":""120"",""pieces"":""10"",""package_price"":""12.00"",""status"":""active"",""state"":""new""}";"2020-11-30 09:15:31";258;258;18.09.2018
305;247;"{""name"":""Brun del R\u00e9 Minis Forest"",""artikul_number"":""259"",""price_per_piece"":""120"",""pieces"":""10"",""package_price"":""12.00"",""status"":""active"",""state"":""new""}";"2020-11-30 09:15:47";259;259;18.09.2018
306;326;"{""name"":""Kolumbus K-Azul Piramide"",""artikul_number"":""426"",""price_per_piece"":""990"",""pieces"":""8"",""package_price"":""79.20"",""status"":""active"",""state"":""new""}";"2020-11-30 09:16:35";426;426;17.09.2018
307;327;"{""name"":""Kolumbus K-Azul Robusto"",""artikul_number"":""427"",""price_per_piece"":""920"",""pieces"":""8"",""package_price"":""73.60"",""status"":""active"",""state"":""new""}";"2020-11-30 09:16:57";427;427;17.09.2018
308;328;"{""name"":""Kolumbus K-Azul Robustito"",""artikul_number"":""428"",""price_per_piece"":""890"",""pieces"":""8"",""package_price"":""71.20"",""status"":""active"",""state"":""new""}";"2020-11-30 09:17:12";428;428;17.09.2018
309;329;"{""name"":""Kolumbus K-Rojo Piramide"",""artikul_number"":""429"",""price_per_piece"":""1020"",""pieces"":""8"",""package_price"":""81.60"",""status"":""active"",""state"":""new""}";"2020-11-30 09:17:28";429;429;17.09.2018
310;330;"{""name"":""Kolumbus K-Rojo Robusto"",""artikul_number"":""430"",""price_per_piece"":""940"",""pieces"":""8"",""package_price"":""75.20"",""status"":""active"",""state"":""new""}";"2020-11-30 09:17:42";430;430;17.09.2018
311;331;"{""name"":""Kolumbus K-Rojo Robustito"",""artikul_number"":""431"",""price_per_piece"":""920"",""pieces"":""8"",""package_price"":""73.60"",""status"":""active"",""state"":""new""}";"2020-11-30 09:17:57";431;431;17.09.2018
312;332;"{""name"":""Kolumbus K-Negro Piramide"",""artikul_number"":""432"",""price_per_piece"":""1040"",""pieces"":""8"",""package_price"":""83.20"",""status"":""active"",""state"":""new""}";"2020-11-30 09:18:08";432;432;17.09.2018
313;333;"{""name"":""Kolumbus K-Negro Robusto"",""artikul_number"":""433"",""price_per_piece"":""970"",""pieces"":""8"",""package_price"":""77.60"",""status"":""active"",""state"":""new""}";"2020-11-30 09:18:25";433;433;17.09.2018
314;334;"{""name"":""Kolumbus K-Negro Robustito"",""artikul_number"":""434"",""price_per_piece"":""940"",""pieces"":""8"",""package_price"":""75.20"",""status"":""active"",""state"":""new""}";"2020-11-30 09:18:48";434;434;17.09.2018
315;335;"{""name"":""Kolumbus K-Azul Piramide"",""artikul_number"":""435"",""price_per_piece"":""970"",""pieces"":""25"",""package_price"":""242.50"",""status"":""active"",""state"":""new""}";"2020-11-30 09:19:15";435;435;17.09.2018
316;336;"{""name"":""Kolumbus K-Azul Robusto"",""artikul_number"":""436"",""price_per_piece"":""900"",""pieces"":""25"",""package_price"":""225.00"",""status"":""active"",""state"":""new""}";"2020-11-30 09:19:29";436;436;17.09.2018
317;337;"{""name"":""Kolumbus K-Azul Robustito"",""artikul_number"":""437"",""price_per_piece"":""870"",""pieces"":""25"",""package_price"":""217.50"",""status"":""active"",""state"":""new""}";"2020-11-30 09:19:44";437;437;17.09.2018
